id,period,actMin,actMax,actMean,actStddev,actNSamples,periodMin,periodMax,periodMean,period_stddev,periodNSamples,workloadMin,workloadMax,workloadMean,workload_stddev,workloadNSample,missedEvents,failedEvents
100,100,0,0,0,0,527,100,100,100,0,526,0,0,0,0,527,0,0
200,62,0,0,0,0,850,62,62,62,0,849,0,0,0,0,850,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,53,1000,1000,1000,0,52,0,0,0,0,53,0,0
100,100,0,0,0,0,537,100,100,100,0,536,0,0,0,0,537,0,0
200,62,0,0,0,0,866,62,62,62,0,865,0,0,0,0,866,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,54,1000,1000,1000,0,53,0,0,0,0,54,0,0
100,100,0,0,0,0,547,100,100,100,0,546,0,0,0,0,547,0,0
200,62,0,0,0,0,882,62,62,62,0,881,0,0,0,0,882,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,55,1000,1000,1000,0,54,0,0,0,0,55,0,0
100,100,0,0,0,0,557,100,100,100,0,556,0,0,0,0,557,0,0
200,62,0,0,0,0,898,62,62,62,0,897,0,0,0,0,898,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,56,1000,1000,1000,0,55,0,0,0,0,56,0,0
100,100,0,0,0,0,567,100,100,100,0,566,0,0,0,0,567,0,0
200,62,0,0,0,0,914,62,62,62,0,913,0,0,0,0,914,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,57,1000,1000,1000,0,56,0,0,0,0,57,0,0
100,100,0,0,0,0,577,100,100,100,0,576,0,0,0,0,577,0,0
200,62,0,0,0,0,930,62,62,62,0,929,0,0,0,0,930,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,58,1000,1000,1000,0,57,0,0,0,0,58,0,0
100,100,0,0,0,0,587,100,100,100,0,586,0,0,0,0,587,0,0
200,62,0,0,0,0,947,62,62,62,0,946,0,0,0,0,947,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,59,1000,1000,1000,0,58,0,0,0,0,59,0,0
100,100,0,0,0,0,597,100,100,100,0,596,0,0,0,0,597,0,0
200,62,0,0,0,0,963,62,62,62,0,962,0,0,0,0,963,1,0
202,10000,0,0,0,0,5,10000,10000,10000,0,4,0,0,0,0,5,0,0
0,1000,0,0,0,0,60,1000,1000,1000,0,59,0,0,0,0,60,0,0
100,100,0,0,0,0,607,100,100,100,0,606,0,0,0,0,607,0,0
200,62,0,0,0,0,979,62,62,62,0,978,0,0,0,0,979,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,61,1000,1000,1000,0,60,0,0,0,0,61,0,0
100,100,0,0,0,0,617,100,100,100,0,616,0,0,0,0,617,0,0
200,62,0,0,0,0,995,62,62,62,0,994,0,0,0,0,995,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,62,1000,1000,1000,0,61,0,0,0,0,62,0,0
100,100,0,0,0,0,627,100,100,100,0,626,0,0,0,0,627,0,0
200,62,0,0,0,0,1011,62,62,62,0,1010,0,0,0,0,1011,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,63,1000,1000,1000,0,62,0,0,0,0,63,0,0
100,100,0,0,0,0,637,100,100,100,0,636,0,0,0,0,637,0,0
200,62,0,0,0,0,1027,62,62,62,0,1026,0,0,0,0,1027,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,64,1000,1000,1000,0,63,0,0,0,0,64,0,0
100,100,0,0,0,0,647,100,100,100,0,646,0,0,0,0,647,0,0
200,62,0,0,0,0,1043,62,62,62,0,1042,0,0,0,0,1043,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,65,1000,1000,1000,0,64,0,0,0,0,65,0,0
100,100,0,0,0,0,657,100,100,100,0,656,0,0,0,0,657,0,0
200,62,0,0,0,0,1059,62,62,62,0,1058,0,0,0,0,1059,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,66,1000,1000,1000,0,65,0,0,0,0,66,0,0
100,100,0,0,0,0,667,100,100,100,0,666,0,0,0,0,667,0,0
200,62,0,0,0,0,1076,62,62,62,0,1075,0,0,0,0,1076,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,67,1000,1000,1000,0,66,0,0,0,0,67,0,0
100,100,0,0,0,0,677,100,100,100,0,676,0,0,0,0,677,0,0
200,62,0,0,0,0,1092,62,62,62,0,1091,0,0,0,0,1092,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,68,1000,1000,1000,0,67,0,0,0,0,68,0,0
100,100,0,0,0,0,687,100,100,100,0,686,0,0,0,0,687,0,0
200,62,0,0,0,0,1108,62,62,62,0,1107,0,0,0,0,1108,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,69,1000,1000,1000,0,68,0,0,0,0,69,0,0
100,100,0,0,0,0,697,100,100,100,0,696,0,0,0,0,697,0,0
200,62,0,0,0,0,1124,62,62,62,0,1123,0,0,0,0,1124,1,0
202,10000,0,0,0,0,6,10000,10000,10000,0,5,0,0,0,0,6,0,0
0,1000,0,0,0,0,70,1000,1000,1000,0,69,0,0,0,0,70,0,0
100,100,0,0,0,0,707,100,100,100,0,706,0,0,0,0,707,0,0
200,62,0,0,0,0,1140,62,62,62,0,1139,0,0,0,0,1140,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,71,1000,1000,1000,0,70,0,0,0,0,71,0,0
100,100,0,0,0,0,717,100,100,100,0,716,0,0,0,0,717,0,0
200,62,0,0,0,0,1156,62,62,62,0,1155,0,0,0,0,1156,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,72,1000,1000,1000,0,71,0,0,0,0,72,0,0
100,100,0,0,0,0,727,100,100,100,0,726,0,0,0,0,727,0,0
200,62,0,0,0,0,1172,62,62,62,0,1171,0,0,0,0,1172,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,73,1000,1000,1000,0,72,0,0,0,0,73,0,0
100,100,0,0,0,0,737,100,100,100,0,736,0,0,0,0,737,0,0
200,62,0,0,0,0,1188,62,62,62,0,1187,0,0,0,0,1188,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,74,1000,1000,1000,0,73,0,0,0,0,74,0,0
100,100,0,0,0,0,747,100,100,100,0,746,0,0,0,0,747,0,0
200,62,0,0,0,0,1205,62,62,62,0,1204,0,0,0,0,1205,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,75,1000,1000,1000,0,74,0,0,0,0,75,0,0
100,100,0,0,0,0,757,100,100,100,0,756,0,0,0,0,757,0,0
200,62,0,0,0,0,1221,62,62,62,0,1220,0,0,0,0,1221,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,76,1000,1000,1000,0,75,0,0,0,0,76,0,0
100,100,0,0,0,0,767,100,100,100,0,766,0,0,0,0,767,0,0
200,62,0,0,0,0,1237,62,62,62,0,1236,0,0,0,0,1237,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,77,1000,1000,1000,0,76,0,0,0,0,77,0,0
100,100,0,0,0,0,777,100,100,100,0,776,0,0,0,0,777,0,0
200,62,0,0,0,0,1253,62,62,62,0,1252,0,0,0,0,1253,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,78,1000,1000,1000,0,77,0,0,0,0,78,0,0
100,100,0,0,0,0,787,100,100,100,0,786,0,0,0,0,787,0,0
200,62,0,0,0,0,1269,62,62,62,0,1268,0,0,0,0,1269,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,79,1000,1000,1000,0,78,0,0,0,0,79,0,0
100,100,0,0,0,0,797,100,100,100,0,796,0,0,0,0,797,0,0
200,62,0,0,0,0,1285,62,62,62,0,1284,0,0,0,0,1285,1,0
202,10000,0,0,0,0,7,10000,10000,10000,0,6,0,0,0,0,7,0,0
0,1000,0,0,0,0,80,1000,1000,1000,0,79,0,0,0,0,80,0,0
100,100,0,0,0,0,807,100,100,100,0,806,0,0,0,0,807,0,0
200,62,0,0,0,0,1301,62,62,62,0,1300,0,0,0,0,1301,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,81,1000,1000,1000,0,80,0,0,0,0,81,0,0
100,100,0,0,0,0,817,100,100,100,0,816,0,0,0,0,817,0,0
200,62,0,0,0,0,1317,62,62,62,0,1316,0,0,0,0,1317,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,82,1000,1000,1000,0,81,0,0,0,0,82,0,0
100,100,0,0,0,0,827,100,100,100,0,826,0,0,0,0,827,0,0
200,62,0,0,0,0,1334,62,62,62,0,1333,0,0,0,0,1334,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,83,1000,1000,1000,0,82,0,0,0,0,83,0,0
100,100,0,0,0,0,837,100,100,100,0,836,0,0,0,0,837,0,0
200,62,0,0,0,0,1350,62,62,62,0,1349,0,0,0,0,1350,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,84,1000,1000,1000,0,83,0,0,0,0,84,0,0
100,100,0,0,0,0,847,100,100,100,0,846,0,0,0,0,847,0,0
200,62,0,0,0,0,1366,62,62,62,0,1365,0,0,0,0,1366,1,0
